epoch,voltage,current,power,power_factor,power_consumption
1.555021037e+09,225.1,0.38,75,0.861,5
1.555021038e+09,225,0.46,85,0.828,5
1.555021039e+09,225.2,0.27,60,0.983,5
1.55502104e+09,225.3,0.19,58,1,5
1.555021041e+09,225,0.4,55,0.607,5
1.555021042e+09,224.9,0.41,52,0.555,5
1.555021043e+09,225.1,0.29,75,1,5
1.555021044e+09,225.4,0.15,74,1,5
1.555021045e+09,225.4,0.15,72,1,5
1.555021046e+09,225.4,0.22,69,1,5
1.555021047e+09,225,0.45,51,0.503,5
1.555021048e+09,225.2,0.44,54,0.539,5
1.555021049e+09,225.2,0.43,61,0.622,5
1.55502105e+09,225.3,0.31,55,0.777,5
1.555021051e+09,225.4,0.2,64,1,5
1.555021052e+09,225.1,0.34,63,0.805,5
1.555021053e+09,225,0.41,60,0.647,5
1.555021054e+09,225.2,0.31,58,0.823,5
1.555021055e+09,225.3,0.17,69,1,5
1.555021056e+09,225.2,0.15,67,1,5
1.555021057e+09,225.2,0.19,70,1,5
1.555021058e+09,224.9,0.44,70,0.7040000000000001,5
1.555021059e+09,224.9,0.45,58,0.5720000000000001,5
1.55502106e+09,225.1,0.42,52,0.54,5
1.555021061e+09,225.2,0.22,58,1,5
1.555021062e+09,225.2,0.24,61,1,5
1.555021063e+09,224.9,0.44,59,0.593,5
1.555021064e+09,225,0.44,58,0.5820000000000001,5
1.555021065e+09,225.1,0.44,54,0.5539999999999999,5
1.555021066e+09,225.1,0.32,53,0.737,5
1.555021067e+09,225.2,0.22,53,1,5
1.555021068e+09,225.3,0.15,65,1,5
1.555021069e+09,225.2,0.3,65,0.9420000000000001,5
1.55502107e+09,225,0.41,64,0.69,5
1.555021071e+09,225.1,0.32,63,0.871,5
1.555021072e+09,225.3,0.21,58,1,5
1.555021073e+09,225.3,0.16,61,1,5
1.555021074e+09,225,0.39,65,0.7440000000000001,5
1.555021075e+09,224.9,0.45,61,0.607,5
1.555021076e+09,224.9,0.38,62,0.7190000000000001,5
1.555021077e+09,225,0.27,60,0.9690000000000001,5
1.555021078e+09,225.1,0.16,58,1,5
1.555021079e+09,225.1,0.2,57,1,5
1.55502108e+09,224.9,0.43,65,0.667,5
1.555021081e+09,224.8,0.44,65,0.659,5
1.555021082e+09,224.9,0.34,66,0.866,5
1.555021083e+09,224.9,0.24,65,1,5
1.555021084e+09,225.1,0.15,56,1,5
1.555021085e+09,224.9,0.31,57,0.816,5
1.555021086e+09,224.6,0.45,56,0.556,5
1.555021087e+09,224.5,0.42,58,0.606,5
1.555021088e+09,224.5,0.3,63,0.929,5
1.555021089e+09,224.6,0.17,69,1,5
1.55502109e+09,224.6,0.17,63,1,5
1.555021091e+09,224.4,0.43,62,0.645,5
1.555021092e+09,224.5,0.37,61,0.741,5
1.555021093e+09,224.7,0.25,61,1,5
1.555021094e+09,224.8,0.15,63,1,5
1.555021095e+09,224.7,0.24,65,1,5
1.555021096e+09,224.6,0.43,57,0.588,5
1.555021097e+09,224.4,0.45,55,0.5429999999999999,5
1.555021098e+09,224.5,0.4,54,0.596,5
1.555021099e+09,224.7,0.31,54,0.773,5
1.5550211e+09,224.9,0.19,53,1,5
1.555021101e+09,225.1,0.16,65,1,5
1.555021102e+09,225,0.34,64,0.8240000000000001,5
1.555021103e+09,224.8,0.4,65,0.728,5
1.555021104e+09,224.9,0.3,64,0.9359999999999999,5
1.555021105e+09,224.9,0.18,58,1,5
1.555021106e+09,224.9,0.16,61,1,5
1.555021107e+09,224.7,0.38,69,0.8029999999999999,5
1.555021108e+09,224.6,0.45,68,0.664,5
1.555021109e+09,224.8,0.39,62,0.698,5
1.55502111e+09,224.9,0.28,60,0.934,5
1.555021111e+09,225,0.16,58,1,5
1.555021112e+09,225,0.18,55,1,5
1.555021113e+09,225,0.22,64,1,5
1.555021114e+09,224.8,0.43,65,0.674,5
1.555021115e+09,224.9,0.35,66,0.84,5
1.555021116e+09,224.8,0.39,64,0.722,5
1.555021117e+09,225.1,0.15,63,1,5
1.555021118e+09,225.2,0.22,56,1,5
1.555021119e+09,224.9,0.43,58,0.59,5
1.55502112e+09,224.9,0.44,61,0.611,5
1.555021121e+09,224.8,0.35,67,0.84,5
1.555021122e+09,225,0.35,62,0.797,5
1.555021123e+09,225.1,0.15,62,1,5
1.555021124e+09,224.9,0.34,68,0.89,5
1.555021125e+09,224.7,0.43,62,0.633,5
1.555021126e+09,224.8,0.33,72,0.9570000000000001,5
1.555021127e+09,224.9,0.23,73,1,5
1.555021128e+09,225.1,0.16,65,1,5
1.555021129e+09,225,0.2,66,1,5
1.55502113e+09,224.6,0.42,54,0.564,5
1.555021131e+09,224.6,0.45,53,0.527,5
1.555021132e+09,224.6,0.38,62,0.7290000000000001,5
1.555021133e+09,224.8,0.29,56,0.8420000000000001,5
1.555021134e+09,225,0.15,68,1,5
1.555021135e+09,224.9,0.22,65,1,5
1.555021136e+09,224.6,0.43,66,0.675,5
1.555021137e+09,224.7,0.35,62,0.792,5
1.555021138e+09,224.8,0.26,59,0.993,5
1.555021139e+09,224.9,0.15,61,1,5
1.55502114e+09,224.8,0.22,61,1,5
1.555021141e+09,224.6,0.43,62,0.631,5
1.555021142e+09,224.6,0.44,59,0.59,5
1.555021143e+09,224.7,0.34,55,0.716,5
1.555021144e+09,224.9,0.25,56,0.963,5
1.555021145e+09,224.9,0.18,53,1,5
1.555021146e+09,224.8,0.17,65,1,5
1.555021147e+09,224.7,0.39,65,0.733,5
1.555021148e+09,224.8,0.39,65,0.735,5
1.555021149e+09,225,0.29,65,0.986,5
1.55502115e+09,225.1,0.17,56,1,5
1.555021151e+09,225.1,0.17,57,1,5
1.555021152e+09,224.8,0.39,57,0.643,5
1.555021153e+09,224.8,0.45,60,0.593,5
1.555021154e+09,225,0.39,62,0.711,5
1.555021155e+09,225,0.4,64,0.695,5
1.555021156e+09,225.2,0.15,61,1,5
1.555021157e+09,225.2,0.24,63,1,5
1.555021158e+09,224.9,0.42,57,0.595,5
1.555021159e+09,225,0.35,62,0.769,5
1.55502116e+09,225.1,0.23,69,1,5
1.555021161e+09,225.2,0.18,65,1,5
1.555021162e+09,225,0.17,65,1,5
1.555021163e+09,224.7,0.41,53,0.5760000000000001,5
1.555021164e+09,224.8,0.44,55,0.551,5
1.555021165e+09,224.8,0.37,55,0.655,5
1.555021166e+09,224.9,0.39,58,0.6579999999999999,5
1.555021167e+09,225.1,0.15,72,1,5
1.555021168e+09,225,0.29,64,0.968,5
1.555021169e+09,224.8,0.43,67,0.688,5
1.55502117e+09,225,0.31,65,0.905,5
1.555021171e+09,225.2,0.19,59,1,5
1.555021172e+09,225.1,0.17,60,1,5
1.555021173e+09,224.8,0.38,61,0.701,5
1.555021174e+09,224.8,0.45,65,0.639,5
1.555021175e+09,224.9,0.37,62,0.738,5
1.555021176e+09,225,0.27,69,1,5
1.555021177e+09,225,0.18,61,1,5
1.555021178e+09,225.1,0.18,59,1,5
1.555021179e+09,224.8,0.42,64,0.6729999999999999,5
1.55502118e+09,224.9,0.37,63,0.743,5
1.555021181e+09,225,0.38,70,0.81,5
1.555021182e+09,225.2,0.15,68,1,5
1.555021183e+09,225.2,0.27,51,0.833,5
1.555021184e+09,225,0.44,52,0.524,5
1.555021185e+09,225.1,0.43,55,0.5579999999999999,5
1.555021186e+09,225.1,0.41,67,0.726,5
1.555021187e+09,225.2,0.26,67,1,5
1.555021188e+09,225.4,0.19,60,1,5
1.555021189e+09,225.4,0.24,61,1,5
1.55502119e+09,225.2,0.38,62,0.7170000000000001,5
1.555021191e+09,225,0.44,60,0.605,5
1.555021192e+09,225.1,0.4,59,0.655,5
1.555021193e+09,225.1,0.43,46,0.479,5
1.555021194e+09,225.1,0.35,45,0.565,5
1.555021195e+09,225.4,0.15,29,0.845,5
1.555021196e+09,225.3,0.15,28,0.8190000000000001,5
1.555021197e+09,225.3,0.15,28,0.823,5
1.555021198e+09,225.4,0.16,28,0.779,5
1.555021199e+09,225.3,0.15,29,0.8340000000000001,5
1.5550212e+09,225.2,0.15,29,0.838,5
1.555021201e+09,225.1,0.15,28,0.821,5
1.555021202e+09,225.3,0.15,28,0.83,5
1.555021203e+09,225.4,0.15,28,0.83,5
1.555021204e+09,225.4,0.15,28,0.813,5
1.555021205e+09,225.4,0.15,29,0.838,5
1.555021206e+09,225.4,0.15,28,0.8290000000000001,5
1.555021207e+09,225.3,0.15,28,0.83,5
1.555021208e+09,225.3,0.15,28,0.821,5
1.555021209e+09,225.3,0.15,28,0.816,5
1.55502121e+09,225.3,0.16,30,0.828,5
1.555021211e+09,225.4,0.15,30,0.86,5
1.555021212e+09,225.3,0.15,29,0.8420000000000001,5
1.555021213e+09,225.3,0.15,29,0.843,5
1.555021214e+09,225.3,0.15,29,0.86,5
1.555021215e+09,225.3,0.15,29,0.855,5
1.555021216e+09,225.3,0.15,28,0.8190000000000001,5
1.555021217e+09,225.4,0.15,28,0.82,5
1.555021218e+09,225.4,0.15,28,0.8270000000000001,5
1.555021219e+09,225.4,0.15,28,0.83,5
1.55502122e+09,225.4,0.15,28,0.831,5
1.555021221e+09,225.3,0.15,28,0.82,5
1.555021222e+09,225.3,0.15,28,0.825,5
1.555021223e+09,225.3,0.15,28,0.828,5
1.555021224e+09,225.2,0.15,28,0.813,5
1.555021225e+09,225.2,0.15,28,0.835,5
1.555021226e+09,225.1,0.15,28,0.823,5
1.555021227e+09,225.1,0.15,28,0.8290000000000001,5
1.555021228e+09,225.1,0.15,28,0.8290000000000001,5
1.555021229e+09,225.1,0.15,28,0.815,5
1.55502123e+09,225.2,0.15,29,0.862,5
1.555021231e+09,225.1,0.15,28,0.833,5
1.555021232e+09,225.1,0.15,28,0.8290000000000001,5
1.555021233e+09,225.1,0.15,28,0.8220000000000001,5
1.555021234e+09,225.3,0.15,28,0.816,5
1.555021235e+09,225.3,0.15,29,0.862,5
1.555021236e+09,225.3,0.15,28,0.83,5
1.555021237e+09,225.1,0.15,28,0.818,5
1.555021238e+09,225.1,0.15,28,0.8220000000000001,5
1.555021239e+09,224.9,0.15,28,0.8290000000000001,5
1.55502124e+09,224.9,0.15,29,0.8490000000000001,5
1.555021241e+09,224.8,0.15,28,0.818,5
1.555021242e+09,224.8,0.15,28,0.8190000000000001,5
1.555021243e+09,225,0.15,28,0.828,5
1.555021244e+09,225.2,0.15,28,0.83,5
1.555021245e+09,225.2,0.15,29,0.848,5
1.555021246e+09,225.3,0.15,28,0.823,5
1.555021247e+09,225.2,0.15,28,0.828,5
1.555021248e+09,225.3,0.15,29,0.87,5
1.555021249e+09,225.1,0.15,28,0.813,5
1.55502125e+09,224.9,0.15,30,0.873,5
1.555021251e+09,224.8,0.15,28,0.826,5
1.555021252e+09,224.7,0.15,28,0.83,5
1.555021253e+09,224.9,0.15,28,0.82,5
1.555021254e+09,224.9,0.15,28,0.813,5
1.555021255e+09,225,0.15,29,0.8420000000000001,5
1.555021256e+09,225,0.15,28,0.8290000000000001,5
1.555021257e+09,225.1,0.15,28,0.831,5
1.555021258e+09,225.1,0.15,28,0.82,5
1.555021259e+09,225.1,0.15,28,0.821,5
1.55502126e+09,225,0.15,28,0.831,5
1.555021261e+09,225,0.15,29,0.841,5
1.555021262e+09,225.1,0.15,28,0.826,5
1.555021263e+09,225.1,0.15,28,0.823,5
1.555021264e+09,225.2,0.15,28,0.831,5
1.555021265e+09,225.2,0.15,29,0.8540000000000001,5
1.555021266e+09,225.3,0.15,28,0.825,5
1.555021267e+09,225.3,0.15,28,0.821,5
1.555021268e+09,225.3,0.15,28,0.828,5
1.555021269e+09,225.3,0.15,29,0.8390000000000001,5
1.55502127e+09,225.4,0.15,28,0.818,5
1.555021271e+09,225.4,0.15,28,0.818,5
1.555021272e+09,225.4,0.15,28,0.8290000000000001,5
1.555021273e+09,225.4,0.15,28,0.8290000000000001,5
1.555021274e+09,225.3,0.15,28,0.812,5
1.555021275e+09,225.4,0.15,28,0.831,5
1.555021276e+09,225.3,0.15,28,0.831,5
1.555021277e+09,225.3,0.15,28,0.83,5
1.555021278e+09,225.2,0.15,28,0.818,5
1.555021279e+09,225.3,0.15,28,0.8109999999999999,5
1.55502128e+09,225.2,0.15,29,0.848,5
1.555021281e+09,225.3,0.15,28,0.8320000000000001,5
1.555021282e+09,225.3,0.15,28,0.818,5
1.555021283e+09,225.3,0.15,28,0.8190000000000001,5
1.555021284e+09,225.3,0.15,28,0.8190000000000001,5
1.555021285e+09,225.3,0.15,29,0.826,5
1.555021286e+09,225.2,0.15,28,0.821,5
1.555021287e+09,225.2,0.15,28,0.818,5
1.555021288e+09,225.2,0.15,28,0.8240000000000001,5
1.555021289e+09,225.2,0.15,29,0.8390000000000001,5
1.55502129e+09,225.1,0.15,29,0.8440000000000001,5
1.555021291e+09,225,0.15,28,0.82,5
1.555021292e+09,224.9,0.27,43,0.715,5
1.555021293e+09,225,0.27,56,0.925,5
1.555021294e+09,224.9,0.27,57,0.9329999999999999,5
1.555021295e+09,224.7,0.41,69,0.732,5
1.555021296e+09,224.6,0.42,71,0.7440000000000001,5
1.555021297e+09,224.7,0.42,71,0.742,5
1.555021298e+09,224.8,0.43,92,0.945,5
1.555021299e+09,224.7,0.44,66,0.66,5
1.5550213e+09,224.6,0.44,61,0.619,5
1.555021301e+09,224.6,0.43,61,0.626,5
1.555021302e+09,224.6,0.44,61,0.621,5
1.555021303e+09,224.8,0.38,94,1,5
1.555021304e+09,224.9,0.3,87,1,5
1.555021305e+09,224.9,0.32,88,1,5
1.555021306e+09,225,0.15,86,1,5
1.555021307e+09,224.9,0.36,65,0.795,5
1.555021308e+09,224.8,0.43,67,0.688,5
1.555021309e+09,224.7,0.43,72,0.735,5
1.55502131e+09,224.7,0.4,76,0.836,5
1.555021311e+09,224.9,0.22,84,1,5
1.555021312e+09,224.7,0.42,76,0.79,5
1.555021313e+09,224.8,0.44,75,0.763,5
1.555021314e+09,225,0.39,76,0.866,5
1.555021315e+09,225.1,0.33,74,0.995,5
1.555021316e+09,225,0.36,75,0.9229999999999999,5
1.555021317e+09,225,0.44,72,0.728,5
1.555021318e+09,225,0.44,71,0.7170000000000001,5
1.555021319e+09,225.1,0.37,75,0.8909999999999999,5
1.55502132e+09,225.2,0.25,73,1,5
1.555021321e+09,225.2,0.23,73,1,5
1.555021322e+09,225.1,0.33,74,0.993,5
1.555021323e+09,224.9,0.44,73,0.737,5
1.555021324e+09,225,0.4,72,0.799,5
1.555021325e+09,225.1,0.28,74,1,5
1.555021326e+09,225.3,0.2,73,1,5
1.555021327e+09,225,0.43,79,0.815,5
1.555021328e+09,224.9,0.44,70,0.7020000000000001,5
1.555021329e+09,225,0.44,68,0.6890000000000001,5
1.55502133e+09,225,0.41,72,0.777,5
1.555021331e+09,225.1,0.35,69,0.8690000000000001,5
1.555021332e+09,225.1,0.31,85,1,5
1.555021333e+09,225,0.43,77,0.7829999999999999,5
1.555021334e+09,224.9,0.42,76,0.792,5
1.555021335e+09,224.8,0.44,83,0.83,5
1.555021336e+09,225.2,0.24,81,1,5
1.555021337e+09,225.3,0.22,74,1,5
1.555021338e+09,224.9,0.44,72,0.721,5
1.555021339e+09,224.9,0.44,74,0.741,5
1.55502134e+09,224.9,0.43,74,0.762,5
1.555021341e+09,225.1,0.31,74,1,5
1.555021342e+09,225.2,0.2,74,1,5
1.555021343e+09,225,0.4,73,0.812,5
1.555021344e+09,224.9,0.44,73,0.7440000000000001,5
1.555021345e+09,225.1,0.37,74,0.8690000000000001,5
1.555021346e+09,225.1,0.26,76,1,5
1.555021347e+09,225.2,0.22,75,1,5
1.555021348e+09,224.9,0.44,69,0.695,5
1.555021349e+09,224.9,0.45,67,0.6629999999999999,5
1.55502135e+09,224.7,0.43,65,0.664,5
1.555021351e+09,224.8,0.32,68,0.922,5
1.555021352e+09,225,0.21,76,1,5
1.555021353e+09,225,0.2,76,1,5
1.555021354e+09,224.8,0.41,77,0.831,5
1.555021355e+09,224.7,0.45,91,0.894,5
1.555021356e+09,224.7,0.44,94,0.9440000000000001,5
1.555021357e+09,224.7,0.44,64,0.642,5
1.555021358e+09,224.7,0.44,62,0.62,5
1.555021359e+09,224.6,0.44,62,0.621,5
1.55502136e+09,224.7,0.44,72,0.715,5
1.555021361e+09,225,0.37,96,1,5
1.555021362e+09,225,0.35,97,1,5
1.555021363e+09,225.1,0.15,96,1,5
1.555021364e+09,224.8,0.36,95,1,5
1.555021365e+09,224.6,0.44,63,0.631,5
1.555021366e+09,224.5,0.45,66,0.657,5
1.555021367e+09,224.5,0.44,68,0.6809999999999999,5
1.555021368e+09,224.5,0.44,72,0.72,5
1.555021369e+09,224.5,0.44,82,0.8170000000000001,5
1.55502137e+09,224.5,0.45,77,0.76,5
1.555021371e+09,224.7,0.4,76,0.831,5
1.555021372e+09,224.9,0.3,72,1,5
1.555021373e+09,225,0.18,86,1,5
1.555021374e+09,225,0.21,90,1,5
1.555021375e+09,224.7,0.44,91,0.914,5
1.555021376e+09,224.8,0.44,92,0.9209999999999999,5
1.555021377e+09,224.8,0.44,64,0.643,5
1.555021378e+09,225,0.44,62,0.62,5
1.555021379e+09,225,0.44,61,0.609,5
1.55502138e+09,225,0.45,71,0.701,5
1.555021381e+09,225.1,0.43,96,0.9740000000000001,5
1.555021382e+09,225.2,0.33,97,1,5
1.555021383e+09,225.4,0.18,95,1,5
1.555021384e+09,225.3,0.17,94,1,5
1.555021385e+09,225.3,0.23,92,1,5
1.555021386e+09,225,0.44,69,0.6890000000000001,5
1.555021387e+09,224.9,0.44,71,0.7070000000000001,5
1.555021388e+09,224.8,0.44,75,0.758,5
1.555021389e+09,224.8,0.45,79,0.7829999999999999,5
1.55502139e+09,224.8,0.45,75,0.746,5
1.555021391e+09,224.9,0.45,72,0.7090000000000001,5
1.555021392e+09,224.8,0.41,69,0.745,5
1.555021393e+09,224.9,0.31,67,0.9540000000000001,5
1.555021394e+09,225.1,0.17,93,1,5
1.555021395e+09,225.1,0.18,95,1,5
1.555021396e+09,224.9,0.41,96,1,5
1.555021397e+09,224.8,0.44,97,0.9670000000000001,5
1.555021398e+09,224.9,0.45,71,0.7020000000000001,5
1.555021399e+09,224.9,0.45,62,0.612,5
1.5550214e+09,224.9,0.45,67,0.664,5
1.555021401e+09,224.9,0.44,63,0.624,5
1.555021402e+09,224.9,0.45,96,0.945,5
1.555021403e+09,224.9,0.4,92,1,5
1.555021404e+09,225.2,0.29,90,1,5
1.555021405e+09,225.4,0.16,86,1,5
1.555021406e+09,225.3,0.2,72,1,5
1.555021407e+09,224.9,0.44,76,0.7659999999999999,5
1.555021408e+09,224.9,0.45,81,0.795,5
1.555021409e+09,224.9,0.45,90,0.885,5
1.55502141e+09,225,0.45,73,0.7140000000000001,5
1.555021411e+09,224.9,0.44,69,0.687,5
1.555021412e+09,224.9,0.44,67,0.672,5
1.555021413e+09,225,0.43,66,0.688,5
1.555021414e+09,225,0.33,96,1,5
1.555021415e+09,225.1,0.29,97,1,5
1.555021416e+09,225.2,0.17,98,1,5
1.555021417e+09,225.2,0.23,97,1,5
1.555021418e+09,224.9,0.44,98,0.982,5
1.555021419e+09,224.7,0.45,62,0.613,5
1.55502142e+09,224.7,0.45,63,0.621,5
1.555021421e+09,224.7,0.45,65,0.639,5
1.555021422e+09,224.7,0.44,66,0.659,5
1.555021423e+09,224.7,0.45,89,0.87,5
1.555021424e+09,224.7,0.43,85,0.868,5
1.555021425e+09,224.7,0.3,82,1,5
1.555021426e+09,224.9,0.18,77,1,5
1.555021427e+09,224.9,0.17,86,1,5
1.555021428e+09,224.9,0.4,89,0.988,5
1.555021429e+09,224.8,0.45,92,0.9009999999999999,5
1.55502143e+09,224.8,0.45,94,0.9209999999999999,5
1.555021431e+09,224.9,0.45,64,0.632,5
1.555021432e+09,224.9,0.45,64,0.623,5
1.555021433e+09,224.9,0.44,63,0.636,5
1.555021434e+09,224.8,0.44,63,0.626,5
1.555021435e+09,224.9,0.42,98,1,5
1.555021436e+09,225,0.31,99,1,5
1.555021437e+09,225.1,0.19,98,1,5
1.555021438e+09,225.1,0.16,95,1,5
1.555021439e+09,224.9,0.43,64,0.664,5
1.55502144e+09,224.8,0.45,67,0.655,5
1.555021441e+09,224.8,0.45,71,0.703,5
1.555021442e+09,224.8,0.45,73,0.721,5
1.555021443e+09,224.7,0.46,82,0.794,5
1.555021444e+09,224.7,0.45,79,0.769,5
1.555021445e+09,224.7,0.43,74,0.753,5
1.555021446e+09,224.9,0.33,72,0.951,5
1.555021447e+09,225,0.22,90,1,5
1.555021448e+09,225,0.16,95,1,5
1.555021449e+09,225,0.19,94,1,5
1.55502145e+09,224.8,0.42,97,1,5
1.555021451e+09,224.8,0.46,98,0.95,5
1.555021452e+09,224.7,0.45,72,0.7020000000000001,5
1.555021453e+09,224.8,0.45,62,0.613,5
1.555021454e+09,224.7,0.45,62,0.61,5
1.555021455e+09,224.7,0.45,62,0.606,5
1.555021456e+09,224.7,0.45,98,0.963,5
1.555021457e+09,224.8,0.35,95,1,5
1.555021458e+09,224.8,0.33,90,1,5
1.555021459e+09,225,0.16,87,1,5
1.55502146e+09,224.7,0.36,75,0.9079999999999999,5
1.555021461e+09,224.5,0.45,80,0.7909999999999999,5
1.555021462e+09,224.4,0.45,84,0.8340000000000001,5
1.555021463e+09,224.5,0.45,88,0.8690000000000001,5
1.555021464e+09,224.5,0.46,70,0.674,5
1.555021465e+09,224.7,0.45,64,0.622,5
1.555021466e+09,224.6,0.45,70,0.685,5
1.555021467e+09,224.7,0.44,65,0.65,5
1.555021468e+09,224.9,0.33,98,1,5
1.555021469e+09,225,0.21,98,1,5
1.55502147e+09,225.1,0.16,99,1,5
1.555021471e+09,224.9,0.4,99,1,5
1.555021472e+09,224.8,0.45,68,0.6659999999999999,5
1.555021473e+09,224.8,0.45,62,0.613,5
1.555021474e+09,224.8,0.45,64,0.633,5
1.555021475e+09,224.7,0.46,65,0.626,5
1.555021476e+09,224.6,0.47,95,0.9009999999999999,5
1.555021477e+09,224.6,0.44,91,0.907,5
1.555021478e+09,224.8,0.34,87,1,5
1.555021479e+09,224.9,0.26,83,1,5
1.55502148e+09,225.1,0.17,87,1,5
1.555021481e+09,225,0.21,82,1,5
1.555021482e+09,224.7,0.44,86,0.857,5
1.555021483e+09,224.6,0.45,88,0.867,5
1.555021484e+09,224.5,0.45,98,0.9670000000000001,5
1.555021485e+09,224.6,0.45,68,0.667,5
1.555021486e+09,224.5,0.46,67,0.652,5
1.555021487e+09,224.6,0.46,72,0.7,5
1.555021488e+09,224.7,0.41,65,0.6990000000000001,5
1.555021489e+09,224.9,0.29,99,1,5
1.55502149e+09,225.1,0.17,97,1,5
1.555021491e+09,225.1,0.2,100,1,5
1.555021492e+09,224.7,0.44,99,1,5
1.555021493e+09,224.6,0.46,73,0.711,5
1.555021494e+09,224.7,0.46,64,0.624,5
1.555021495e+09,224.7,0.46,66,0.638,5
1.555021496e+09,224.7,0.46,70,0.6709999999999999,5
1.555021497e+09,224.6,0.46,89,0.867,5
1.555021498e+09,224.6,0.46,84,0.8140000000000001,5
1.555021499e+09,224.7,0.39,80,0.9109999999999999,5
1.5550215e+09,224.8,0.35,77,0.97,5
1.555021501e+09,225,0.16,91,1,5
1.555021502e+09,224.7,0.29,90,1,5
1.555021503e+09,224.5,0.45,98,0.951,5
1.555021504e+09,224.5,0.45,98,0.963,5
1.555021505e+09,224.6,0.45,99,0.9690000000000001,5
1.555021506e+09,224.6,0.42,100,1,5
1.555021507e+09,224.4,0.46,100,0.97,5
1.555021508e+09,224.5,0.45,100,0.975,5
1.555021509e+09,224.3,0.47,96,0.898,5
1.55502151e+09,224.5,0.47,92,0.8690000000000001,5
1.555021511e+09,224.5,0.46,64,0.622,5
1.555021512e+09,224.5,0.35,62,0.785,5
1.555021513e+09,224.7,0.3,61,0.9009999999999999,5
1.555021514e+09,224.9,0.2,88,1,5
1.555021515e+09,224.6,0.42,87,0.909,5
1.555021516e+09,224.7,0.39,85,0.972,5
1.555021517e+09,224.6,0.27,83,1,5
1.555021518e+09,224.7,0.23,69,1,5
1.555021519e+09,224.5,0.45,76,0.741,5
1.55502152e+09,224.5,0.46,74,0.7070000000000001,5
1.555021521e+09,224.5,0.46,76,0.723,5
1.555021522e+09,224.5,0.44,82,0.825,5
1.555021523e+09,224.5,0.46,80,0.76,5
1.555021524e+09,224.7,0.33,85,1,5
1.555021525e+09,224.7,0.36,79,0.972,5
1.555021526e+09,224.5,0.46,78,0.7609999999999999,5
1.555021527e+09,224.7,0.4,81,0.91,5
1.555021528e+09,225,0.26,84,1,5
1.555021529e+09,225,0.22,97,1,5
1.55502153e+09,224.8,0.45,61,0.602,5
1.555021531e+09,224.8,0.46,60,0.5760000000000001,5
1.555021532e+09,224.7,0.46,62,0.605,5
1.555021533e+09,224.7,0.45,68,0.6759999999999999,5
1.555021534e+09,224.8,0.33,90,1,5
1.555021535e+09,224.8,0.22,76,1,5
1.555021536e+09,224.7,0.21,99,1,5
1.555021537e+09,224.7,0.17,98,1,5
1.555021538e+09,224.5,0.4,65,0.71,5
1.555021539e+09,224.5,0.46,69,0.6659999999999999,5
1.55502154e+09,224.5,0.45,73,0.708,5
1.555021541e+09,224.4,0.46,77,0.741,5
1.555021542e+09,224.4,0.45,81,0.8,5
1.555021543e+09,224.3,0.45,77,0.755,5
1.555021544e+09,224.4,0.45,72,0.72,5
1.555021545e+09,224.5,0.43,71,0.738,5
1.555021546e+09,224.6,0.35,69,0.8640000000000001,5
1.555021547e+09,224.7,0.19,98,1,5
1.555021548e+09,224.9,0.17,97,1,5
1.555021549e+09,224.7,0.42,99,1,5
1.55502155e+09,224.5,0.46,100,0.961,5
1.555021551e+09,224.7,0.45,64,0.623,5
1.555021552e+09,224.6,0.45,63,0.623,5
1.555021553e+09,224.6,0.45,68,0.659,5
1.555021554e+09,224.5,0.45,63,0.62,5
1.555021555e+09,224.7,0.45,97,0.955,5
1.555021556e+09,224.9,0.33,95,1,5
1.555021557e+09,225.2,0.25,90,1,5
1.555021558e+09,225.3,0.16,86,1,5
1.555021559e+09,225,0.37,76,0.912,5
1.55502156e+09,224.9,0.46,80,0.772,5
1.555021561e+09,225,0.46,83,0.8,5
1.555021562e+09,225,0.45,95,0.94,5
1.555021563e+09,224.9,0.46,74,0.7120000000000001,5
1.555021564e+09,224.8,0.45,69,0.6709999999999999,5
1.555021565e+09,224.9,0.46,68,0.648,5
1.555021566e+09,224.9,0.45,67,0.667,5
1.555021567e+09,225.1,0.33,99,1,5
1.555021568e+09,225.2,0.21,98,1,5
1.555021569e+09,225.3,0.16,100,1,5
1.55502157e+09,225.1,0.39,100,1,5
1.555021571e+09,224.9,0.46,63,0.609,5
1.555021572e+09,225.1,0.46,65,0.624,5
1.555021573e+09,225.2,0.46,65,0.627,5
1.555021574e+09,225,0.46,67,0.65,5
1.555021575e+09,225,0.46,91,0.882,5
1.555021576e+09,225,0.45,89,0.868,5
1.555021577e+09,225.1,0.46,85,0.82,5
1.555021578e+09,225.3,0.3,80,1,5
1.555021579e+09,225.5,0.19,76,1,5
1.55502158e+09,225.4,0.17,88,1,5
1.555021581e+09,225.2,0.39,91,1,5
1.555021582e+09,225.1,0.46,94,0.91,5
1.555021583e+09,225.1,0.45,95,0.925,5
1.555021584e+09,225,0.46,66,0.636,5
1.555021585e+09,225.1,0.46,68,0.653,5
1.555021586e+09,225,0.46,64,0.618,5
1.555021587e+09,225,0.45,66,0.65,5
1.555021588e+09,225.1,0.35,99,1,5
1.555021589e+09,225.1,0.23,100,1,5
1.55502159e+09,225.1,0.15,99,1,5
1.555021591e+09,224.9,0.33,98,1,5
1.555021592e+09,224.8,0.46,73,0.7020000000000001,5
1.555021593e+09,224.7,0.46,69,0.6659999999999999,5
